EMP_SER_NUM,WEEK_ENDING_DATE,ACTIVITY_CODE,DAY,LEAVE_DATE,BMS_LEAVE_TYPE,FINAL_LEAVE_TYPE_BMS,BMS_HOURS,WORK_ITEM_ID
810422,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
810422,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
810484,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
810490,2024-09-20,XL0B00,FRI,2024-09-20,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
810490,2024-09-27,XL0I00,MON,2024-09-23,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
810500,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
810531,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TMAW    
810552,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
810666,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
810741,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
810842,2024-09-20,XL0A00,MON,2024-09-16,Vacation,Vacation,4.0,TIMEAWAY
810842,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
810842,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
810919,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
810919,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
811007,2024-09-20,XL0G00,FRI,2024-09-20,CDO Availed,CDO,8.0,TIMEAWAY
811007,2024-09-20,XL0G00,THU,2024-09-19,CDO Availed,CDO,8.0,TIMEAWAY
811007,2024-09-20,XL0G00,WED,2024-09-18,CDO Availed,CDO,8.0,TIMEAWAY
811007,2024-09-27,XL0G00,THU,2024-09-26,CDO Availed,CDO,4.0,TIMEAWAY
811036,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
811036,2024-09-27,XL0G00,TUE,2024-09-24,CDO Availed,CDO,8.0,TIMEAWAY
811043,2024-08-02,XL0J00,FRI,2024-08-02,Unpaid time not worked,Preventive Suspension - Unpaid,8.0,TIMEAWAY
811043,2024-08-09,XL0A00,FRI,2024-08-09,Vacation,Vacation,8.0,TIMEAWAY
811043,2024-08-09,XL0J00,THU,2024-08-08,Unpaid time not worked,Preventive Suspension - Unpaid,8.0,TIMEAWAY
811043,2024-09-06,XL0J00,FRI,2024-09-06,Unpaid time not worked,Preventive Suspension - Unpaid,8.0,TIMEAWAY
811043,2024-09-20,XL0J00,MON,2024-09-16,Unpaid time not worked,Preventive Suspension - Unpaid,8.0,TIMEAWAY
811059,2024-09-20,XL0A00,MON,2024-09-16,Vacation,Vacation,8.0,TIMEAWAY
811059,2024-09-20,XL0A00,TUE,2024-09-17,Vacation,Vacation,8.0,TIMEAWAY
811059,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
811093,2024-09-13,XL0D00,FRI,2024-09-13,Illness,Sick,8.0,TIMEAWAY
811102,2024-05-31,XL0B00,MON,2024-05-27,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
811102,2024-05-31,XL0D00,TUE,2024-05-28,Illness,Sick,4.0,TIMEAWAY
811149,2024-09-06,XL0I00,MON,2024-09-02,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
811149,2024-09-20,XL0A00,THU,2024-09-19,Vacation,Vacation,8.0,TIMEAWAY
811149,2024-09-20,XL0B00,FRI,2024-09-20,Designated Holiday,Designated Holiday,4.0,TIMEAWAY
811149,2024-09-20,XL0D00,MON,2024-09-16,Illness,Sick,8.0,TIMEAWAY
811154,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
811155,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
811164,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
811170,2024-09-20,XL0B00,FRI,2024-09-20,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
811174,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
811175,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
811175,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
811175,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
811201,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
811201,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
811208,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
811236,2024-09-27,XL0I00,FRI,2024-09-27,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
811236,2024-09-27,XL0I00,MON,2024-09-23,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
811236,2024-09-27,XL0I00,THU,2024-09-26,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
811236,2024-09-27,XL0I00,TUE,2024-09-24,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
811236,2024-09-27,XL0I00,WED,2024-09-25,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
811250,2024-09-27,XL0G00,WED,2024-09-25,CDO Availed,CDO,4.0,TIMEAWAY
811261,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
811308,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
811312,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
811407,2024-09-20,XL0A00,FRI,2024-09-20,Vacation,Vacation,8.0,TIMEAWAY
811408,2024-09-20,XL0A00,MON,2024-09-16,Vacation,Vacation,8.0,TIMEAWAY
811408,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
811410,2024-09-06,XL0A00,THU,2024-09-05,Vacation,Vacation,8.0,TIMEAWAY
811410,2024-09-06,XL0I00,MON,2024-09-02,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
811411,2024-09-20,XL0D00,THU,2024-09-19,Illness,Sick,8.0,TIMEAWAY
811411,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
811419,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
811423,2024-09-27,XL0Y00,FRI,2024-09-27,Maternity/Paternity,Maternity/Paternity,8.0,TIMEAWAY
811425,2024-09-20,XL0A00,THU,2024-09-19,Vacation,Vacation,8.0,TIMEAWAY
811425,2024-09-20,XL0B00,FRI,2024-09-20,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
811425,2024-09-20,XL0D00,WED,2024-09-18,Illness,Sick,8.0,TIMEAWAY
811478,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
811567,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
811624,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
811637,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
811655,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
811670,2024-09-20,XL0A00,FRI,2024-09-20,Vacation,Vacation,4.0,TIMEAWAY
811783,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
811783,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
811783,2024-09-27,XL0I00,WED,2024-09-25,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
811829,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
811829,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
811829,2024-09-27,XL0G00,TUE,2024-09-24,CDO Availed,CDO,8.0,TIMEAWAY
811840,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
811842,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
811845,2024-09-27,XL0I00,FRI,2024-09-27,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
811852,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
811861,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
811862,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
811880,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
811939,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
811939,2024-09-27,XL0G00,THU,2024-09-26,CDO Availed,CDO,8.0,TIMEAWAY
811939,2024-09-27,XL0G00,TUE,2024-09-24,CDO Availed,CDO,8.0,TIMEAWAY
811939,2024-09-27,XL0G00,WED,2024-09-25,CDO Availed,CDO,8.0,TIMEAWAY
811951,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,4.0,TIMEAWAY
811951,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,4.0,TIMEAWAY
811951,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
811951,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
811954,2024-09-27,XL0G00,THU,2024-09-26,CDO Availed,CDO,8.0,TIMEAWAY
811954,2024-09-27,XL0G00,WED,2024-09-25,CDO Availed,CDO,8.0,TIMEAWAY
811961,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,4.0,TIMEAWAY
811994,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
812017,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
812032,2024-09-20,XL0A00,MON,2024-09-16,Vacation,Vacation,8.0,TIMEAWAY
812032,2024-09-20,XL0B00,FRI,2024-09-20,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
812032,2024-09-20,XL0D00,THU,2024-09-19,Illness,Sick,8.0,TIMEAWAY
812051,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
812070,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
812089,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
812101,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,8.0,TIMEAWAY
812153,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
812153,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
812179,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
812199,2024-09-20,XL0D00,FRI,2024-09-20,Illness,Sick,4.0,TIMEAWAY
812199,2024-09-20,XL0D00,THU,2024-09-19,Illness,Sick,4.0,TIMEAWAY
812199,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
812199,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
812199,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
812199,2024-09-27,XL0G00,TUE,2024-09-24,CDO Availed,CDO,8.0,TIMEAWAY
812199,2024-09-27,XL0G00,WED,2024-09-25,CDO Availed,CDO,8.0,TIMEAWAY
812208,2024-09-13,XL0A00,FRI,2024-09-13,Vacation,Vacation,8.0,TIMEAWAY
812208,2024-09-13,XL0I00,WED,2024-09-11,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
812289,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
812289,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
812295,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
812296,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
812302,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
812302,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,4.0,TIMEAWAY
812302,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
812304,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
812381,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
812415,2024-09-20,XL0G00,FRI,2024-09-20,CDO Availed,CDO,8.0,TIMEAWAY
812423,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
812434,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
812442,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
812442,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
812460,2024-09-06,XL0I00,MON,2024-09-02,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
812460,2024-09-06,XL0I00,TUE,2024-09-03,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
812460,2024-09-06,XL0I00,WED,2024-09-04,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
812468,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
812468,2024-09-27,XL0G00,TUE,2024-09-24,CDO Availed,CDO,8.0,TIMEAWAY
812511,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
812531,2024-08-30,XL0G00,FRI,2024-08-30,CDO Availed,CDO,8.0,TIMEAWAY
812539,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
812539,2024-09-27,XL0G00,THU,2024-09-26,CDO Availed,CDO,8.0,TIMEAWAY
812539,2024-09-27,XL0G00,TUE,2024-09-24,CDO Availed,CDO,8.0,TIMEAWAY
812539,2024-09-27,XL0G00,WED,2024-09-25,CDO Availed,CDO,8.0,TIMEAWAY
812554,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
812554,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
812588,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,4.0,TIMEAWAY
812591,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
812609,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
812609,2024-09-27,XL0D00,TUE,2024-09-24,Illness,Sick,8.0,TIMEAWAY
812614,2024-08-02,XL0I00,FRI,2024-08-02,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,4.0,TIMEAWAY
812614,2024-08-23,XL0D00,FRI,2024-08-23,Illness,Sick,8.0,TIMEAWAY
812614,2024-08-23,XL0D00,MON,2024-08-19,Illness,Sick,8.0,TIMEAWAY
812614,2024-08-23,XL0D00,THU,2024-08-22,Illness,Sick,8.0,TIMEAWAY
812614,2024-08-23,XL0D00,TUE,2024-08-20,Illness,Sick,8.0,TIMEAWAY
812614,2024-08-23,XL0D00,WED,2024-08-21,Illness,Sick,8.0,TIMEAWAY
812614,2024-08-30,XL0D00,FRI,2024-08-30,Illness,Sick,8.0,TIMEAWAY
812614,2024-08-30,XL0D00,MON,2024-08-26,Illness,Sick,8.0,TIMEAWAY
812614,2024-08-30,XL0D00,THU,2024-08-29,Illness,Sick,8.0,TIMEAWAY
812614,2024-08-30,XL0D00,TUE,2024-08-27,Illness,Sick,8.0,TIMEAWAY
812614,2024-08-30,XL0D00,WED,2024-08-28,Illness,Sick,8.0,TIMEAWAY
812614,2024-09-06,XL0D00,FRI,2024-09-06,Illness,Sick,8.0,TIMEAWAY
812614,2024-09-06,XL0D00,MON,2024-09-02,Illness,Sick,8.0,TIMEAWAY
812614,2024-09-06,XL0D00,THU,2024-09-05,Illness,Sick,8.0,TIMEAWAY
812614,2024-09-06,XL0D00,TUE,2024-09-03,Illness,Sick,8.0,TIMEAWAY
812614,2024-09-06,XL0D00,WED,2024-09-04,Illness,Sick,8.0,TIMEAWAY
812614,2024-09-13,XL0D00,FRI,2024-09-13,Illness,Sick,8.0,TIMEAWAY
812614,2024-09-13,XL0D00,MON,2024-09-09,Illness,Sick,8.0,TIMEAWAY
812614,2024-09-13,XL0D00,THU,2024-09-12,Illness,Sick,8.0,TIMEAWAY
812614,2024-09-13,XL0D00,TUE,2024-09-10,Illness,Sick,8.0,TIMEAWAY
812614,2024-09-13,XL0D00,WED,2024-09-11,Illness,Sick,8.0,TIMEAWAY
812618,2024-09-20,XL0A00,THU,2024-09-19,Vacation,Vacation,8.0,TIMEAWAY
812618,2024-09-20,XL0B00,FRI,2024-09-20,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
812632,2024-09-20,XL0A00,THU,2024-09-19,Vacation,Vacation,8.0,TIMEAWAY
812632,2024-09-20,XL0A00,TUE,2024-09-17,Vacation,Vacation,8.0,TIMEAWAY
812632,2024-09-20,XL0B00,FRI,2024-09-20,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
812636,2024-09-20,XL0B00,FRI,2024-09-20,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
812647,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
812647,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
812647,2024-09-27,XL0G00,THU,2024-09-26,CDO Availed,CDO,8.0,TIMEAWAY
812647,2024-09-27,XL0G00,TUE,2024-09-24,CDO Availed,CDO,8.0,TIMEAWAY
812647,2024-09-27,XL0G00,WED,2024-09-25,CDO Availed,CDO,8.0,TIMEAWAY
P00032,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
P00043,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,9.0,TIMEAWAY
P00080,2024-09-27,XL0I00,THU,2024-09-26,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P00088,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
P00107,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P00115,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P00115,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P00115,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
P00115,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
P00115,2024-09-27,XL0A00,WED,2024-09-25,Vacation,Vacation,8.0,TIMEAWAY
P00195,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P00196,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P00322,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P00336,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P00353,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
P00368,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,8.0,TIMEAWAY
P00397,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P00397,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
P00398,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
P00405,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P00405,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
P00432,2024-09-20,XL0G00,THU,2024-09-19,CDO Availed,CDO,8.0,TIMEAWAY
P00443,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P00443,2024-09-27,XL0G00,THU,2024-09-26,CDO Availed,CDO,8.0,TIMEAWAY
P00447,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P00452,2024-09-27,XL0G00,FRI,2024-09-27,CDO Availed,CDO,8.0,TIMEAWAY
P00464,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,4.0,TIMEAWAY
P00476,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
P00476,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
P00511,2024-09-06,XL0I00,MON,2024-09-02,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P00511,2024-09-20,XL0B00,FRI,2024-09-20,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
P00521,2024-09-06,XL0I00,MON,2024-09-02,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P00521,2024-09-13,XL0A00,FRI,2024-09-13,Vacation,Vacation,8.0,TIMEAWAY
P00521,2024-09-13,XL0D00,MON,2024-09-09,Illness,Sick,8.0,TIMEAWAY
P00521,2024-09-20,XL0A00,FRI,2024-09-20,Vacation,Vacation,8.0,TIMEAWAY
P00521,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P00521,2024-09-27,XL0I00,TUE,2024-09-24,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P00560,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P00572,2024-09-20,XL0A00,THU,2024-09-19,Vacation,Vacation,8.0,TIMEAWAY
P00572,2024-09-20,XL0B00,FRI,2024-09-20,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
P00572,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P00675,2024-09-20,XL0G00,FRI,2024-09-20,CDO Availed,CDO,8.0,TIMEAWAY
P00675,2024-09-20,XL0G00,MON,2024-09-16,CDO Availed,CDO,8.0,TIMEAWAY
P00675,2024-09-27,XL0I00,MON,2024-09-23,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P00693,2024-09-27,XL0D00,MON,2024-09-23,Illness,Sick,8.0,TIMEAWAY
P00698,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P00698,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
P00698,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
P00711,2024-09-27,XL0G00,THU,2024-09-26,CDO Availed,CDO,8.0,TIMEAWAY
P00748,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P00834,2024-09-27,XL0J00,MON,2024-09-23,Unpaid time not worked,Preventive Suspension - Unpaid,8.0,TIMEAWAY
P00834,2024-09-27,XL0J00,TUE,2024-09-24,Unpaid time not worked,Preventive Suspension - Unpaid,8.0,TIMEAWAY
P00837,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P00837,2024-09-27,XL0A00,THU,2024-09-26,Vacation,Vacation,8.0,TIMEAWAY
P00837,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
P00837,2024-09-27,XL0G00,TUE,2024-09-24,CDO Availed,CDO,8.0,TIMEAWAY
P00837,2024-09-27,XL0G00,WED,2024-09-25,CDO Availed,CDO,8.0,TIMEAWAY
P00848,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P00903,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TIMEAWAY
P00903,2024-09-27,XL0D00,WED,2024-09-25,Illness,Sick,8.0,TIMEAWAY
P00931,2024-09-27,XL0J00,MON,2024-09-23,Unpaid time not worked,Preventive Suspension - Unpaid,8.0,TIMEAWAY
P01030,2024-07-12,XL0I00,FRI,2024-07-12,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P01030,2024-08-09,XL0I00,MON,2024-08-05,Paid time not worked,Recipient of Allocated Expanded Maternity Leave of 105 days,8.0,TIMEAWAY
P01030,2024-09-13,XL0A00,FRI,2024-09-13,Vacation,Vacation,8.0,TIMEAWAY
P01030,2024-09-13,XL0D00,WED,2024-09-11,Illness,Sick,8.0,TIMEAWAY
P01057,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P01065,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
P01120,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P01152,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
P01197,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
P01203,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P01252,2024-09-20,XL0D00,TUE,2024-09-17,Illness,Sick,8.0,TIMEAWAY
P01291,2024-09-20,XL0B00,FRI,2024-09-20,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
P01328,2024-09-27,XL0B00,WED,2024-09-25,Designated Holiday,Designated Holiday,8.0,TIMEAWAY
P01335,2024-09-20,XL0D00,WED,2024-09-18,Illness,Sick,4.0,TIMEAWAY
P01342,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
P01350,2024-09-27,XL0D00,FRI,2024-09-27,Illness,Sick,8.0,TIMEAWAY
P01367,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
P01434,2024-09-27,XL0G00,MON,2024-09-23,CDO Availed,CDO,8.0,TIMEAWAY
P01550,2024-09-27,XL0A00,FRI,2024-09-27,Vacation,Vacation,8.0,TIMEAWAY
P01553,2024-09-27,XL0D00,THU,2024-09-26,Illness,Sick,8.0,TMAW    
P01595,2024-09-27,XL0A00,MON,2024-09-23,Vacation,Vacation,8.0,TIMEAWAY
P01595,2024-09-27,XL0A00,TUE,2024-09-24,Vacation,Vacation,8.0,TIMEAWAY
P01680,2024-09-20,XL0A00,MON,2024-09-16,Vacation,Vacation,8.0,TIMEAWAY
